时间(s),冰力(N),位移(m),速度(m/s),加速度(m/s2),应力(Pa)
3.805000,0.00,1.56901991e-01,-1.19418617e+01,-2031.515468,39298571.58
3.810000,0.00,7.25295533e-02,-2.10821895e+01,-1169.152517,17048934.79
3.815000,0.00,-3.84825425e-02,-2.15615624e+01,865.663729,-10326680.80
3.820000,2314226.21,-1.27111923e-01,-8.62681710e+00,8977.090921,-32349741.04
3.825000,11765376.84,1.35114380e-02,7.36110849e+01,19410.090385,-10831263.79
3.830000,18423502.98,5.95155119e-01,1.49837860e+02,7675.587215,106124151.52
3.835000,18685826.24,1.35602835e+00,1.42883795e+02,-6429.963596,280645890.89
3.840000,18111785.77,1.97777114e+00,1.00081550e+02,-12896.697167,437768987.06
3.845000,18078270.89,2.32005534e+00,4.08604759e+01,-9973.272688,533922040.88
3.850000,18005776.51,2.39755276e+00,-1.03807610e+01,-9816.448661,560987858.42
3.855000,18048469.30,2.25516804e+00,-3.87949420e+01,-2300.504660,531074147.57
3.860000,16524748.40,2.02023160e+00,-5.80990483e+01,-5714.792428,465415009.63
3.865000,15395473.16,1.64009623e+00,-9.74875815e+01,-8447.323200,361742264.90
3.870000,11656608.57,1.06452798e+00,-1.29604573e+02,-3722.474015,225728908.64
3.875000,8465428.90,4.17085014e-01,-1.18073551e+02,9214.470948,84435740.14
3.880000,6183132.17,-2.20178441e-02,-5.44080786e+01,13356.194077,-12170257.54
3.885000,4540533.13,-1.38258267e-01,5.10073454e+00,9799.512407,-39572985.37
3.890000,3351079.13,-1.85941107e-02,3.69977762e+01,3163.720160,-12920570.83
3.895000,2484696.74,1.83510422e-01,3.90542921e+01,-2563.872678,34695158.05
3.900000,1850121.76,3.27831734e-01,1.64393426e+01,-5288.663885,71920278.34
3.905000,1163657.12,3.44204466e-01,-8.04367544e+00,-2870.804563,83598034.24
3.910000,893848.62,2.91862772e-01,-9.42102426e+00,1063.910470,77128294.81
3.915000,431874.46,2.47868213e-01,-1.02619841e+01,-1107.830625,64169579.89
3.920000,332162.08,1.74314146e-01,-2.09381667e+01,-2973.398178,40784414.64
3.925000,0.00,3.33667664e-02,-3.45561799e+01,-1535.637364,4388971.48
3.930000,0.00,-1.40730326e-01,-3.17946701e+01,2367.303037,-36515323.00
3.935000,0.00,-2.59977643e-01,-1.43922755e+01,4261.761279,-63705009.34
3.940000,0.00,-2.73157219e-01,1.00043658e+01,5132.653230,-65244988.21
3.945000,0.00,-1.67608559e-01,2.95550472e+01,2143.436245,-40590586.10
3.950000,0.00,-8.16396194e-03,3.12817493e+01,-1412.553139,-3709409.92
3.955000,0.00,1.18253906e-01,1.75355661e+01,-3434.104244,26942515.30
3.960000,0.00,1.65641724e-01,2.46221603e+00,-2262.229671,41143516.27
3.965000,0.00,1.56676945e-01,-4.95549177e+00,-1014.348027,40883418.48
3.970000,0.00,1.19446688e-01,-9.88936998e+00,-885.202237,31241648.52
3.975000,0.00,6.09609488e-02,-1.32093738e+01,-545.835971,15303352.16
3.980000,0.00,-1.09371399e-02,-1.51510240e+01,-69.642683,-3883167.73
3.985000,0.00,-8.38319023e-02,-1.32298387e+01,874.126201,-22108293.50
3.990000,0.00,-1.34351237e-01,-6.04899921e+00,1962.107833,-33558615.43
3.995000,0.00,-1.36943846e-01,5.43279645e+00,2422.301828,-33053523.05
4.000000,0.00,-8.29288700e-02,1.50263261e+01,1108.865711,-19982581.50
4.005000,0.00,-1.53670687e-03,1.61280780e+01,-569.544025,-741921.35
4.010000,0.00,6.68200455e-02,1.03834861e+01,-1547.449826,15882251.48
4.015000,0.00,9.85631825e-02,2.33340815e+00,-1538.410243,24244648.96
4.020000,0.00,9.28961238e-02,-4.13685803e+00,-1001.838205,23510227.87
4.025000,0.00,6.21202603e-02,-7.68606972e+00,-408.085898,16124694.73
4.030000,0.00,2.10902203e-02,-8.31032689e+00,73.575171,5597448.61
4.035000,0.00,-1.89165540e-02,-7.57850482e+00,230.270059,-5053635.87
4.040000,0.00,-5.27055986e-02,-5.64721070e+00,576.170565,-13688968.51
4.045000,0.00,-7.18879834e-02,-1.67253685e+00,983.551615,-18086017.96
4.050000,0.00,-6.72899745e-02,3.53777203e+00,1012.786587,-16507921.69
4.055000,0.00,-3.84737158e-02,7.54882487e+00,495.905177,-9298051.53
4.060000,0.00,2.41885730e-03,8.21662968e+00,-209.336145,641830.24
4.065000,0.00,3.83373707e-02,5.68486210e+00,-758.884022,9355358.00
4.070000,0.00,5.60998667e-02,1.29205970e+00,-913.164859,13774484.80
4.075000,0.00,5.18963341e-02,-2.73395180e+00,-634.306026,12972650.66
4.080000,0.00,3.20733574e-02,-4.84337522e+00,-215.480057,8235811.91
4.085000,0.00,6.69580762e-03,-5.03514177e+00,106.889669,1847116.61
4.090000,0.00,-1.63812231e-02,-4.06683649e+00,268.421086,-4148885.57
4.095000,0.00,-3.27316795e-02,-2.35085048e+00,412.921750,-8349702.74
4.100000,0.00,-3.88855946e-02,-4.40038864e-02,490.176022,-9817790.84
4.105000,0.00,-3.30841721e-02,2.30819090e+00,423.785256,-8223505.73
4.110000,0.00,-1.69656350e-02,3.95825139e+00,206.512973,-4113871.73
4.115000,0.00,4.09324093e-03,4.19303746e+00,-116.347666,1092287.68
4.120000,0.00,2.23193771e-02,2.85943805e+00,-397.507512,5524428.02
4.125000,0.00,3.09984434e-02,5.37868345e-01,-486.548126,7644552.77
4.130000,0.00,2.79516927e-02,-1.64315908e+00,-353.622335,6955687.69
4.135000,0.00,1.62438142e-02,-2.84812603e+00,-126.030395,4117753.64
4.140000,0.00,1.34271454e-03,-2.93866650e+00,80.503562,406502.32
4.145000,0.00,-1.17091850e-02,-2.17527819e+00,209.574938,-2913656.40
4.150000,0.00,-1.96555749e-02,-9.57053509e-01,264.751511,-4959364.58
4.155000,0.00,-2.11153082e-02,3.63168600e-01,253.179229,-5331385.56
4.160000,0.00,-1.63490432e-02,1.48841188e+00,187.542187,-4092332.93
4.165000,0.00,-6.98821958e-03,2.15883683e+00,70.778423,-1704247.45
4.170000,0.00,4.05532697e-03,2.12710691e+00,-84.920020,1050511.27
4.175000,0.00,1.30345087e-02,1.35757521e+00,-211.861961,3252833.85
4.180000,0.00,1.68935200e-02,1.54192398e-01,-249.898655,4189585.06
4.185000,0.00,1.47014245e-02,-9.78415082e-01,-187.686870,3652667.86
4.190000,0.00,7.93271636e-03,-1.62708579e+00,-66.792657,1990988.63
4.195000,0.00,-5.03826549e-04,-1.64420155e+00,56.079118,-99933.26
4.200000,0.00,-7.62568679e-03,-1.13802051e+00,135.696955,-1890734.36
4.205000,0.00,-1.14659941e-02,-3.79508075e-01,158.251498,-2876166.76
4.210000,0.00,-1.14370235e-02,3.72295611e-01,136.159070,-2880387.59
4.215000,0.00,-8.05806640e-03,9.36620189e-01,85.151550,-2023106.28
4.220000,0.00,-2.58712803e-03,1.19303818e+00,14.912054,-636345.80
4.225000,0.00,3.24341638e-03,1.07552705e+00,-60.697037,825780.81
4.230000,0.00,7.59884845e-03,6.20835990e-01,-115.247876,1903957.79
4.235000,0.00,9.15303976e-03,-1.04230259e-02,-128.605081,2279440.77
4.240000,0.00,7.58364758e-03,-5.89322125e-01,-95.328367,1884732.67
4.245000,0.00,3.69374960e-03,-9.11931759e-01,-30.454985,921646.98
4.250000,0.00,-9.53682312e-04,-8.90407553e-01,36.894334,-230327.35
4.255000,0.00,-4.72536632e-03,-5.81505428e-01,80.772153,-1173346.82
4.260000,0.00,-6.54358748e-03,-1.37245970e-01,91.159284,-1636266.91
4.265000,0.00,-6.13727650e-03,2.84823694e-01,73.503879,-1540996.24
4.270000,0.00,-3.92660197e-03,5.69962066e-01,38.364944,-986827.01
4.275000,0.00,-7.69272903e-04,6.58081527e-01,-3.255629,-191193.52
4.280000,0.00,2.31444963e-03,5.43937460e-01,-40.763253,583875.69
4.285000,0.00,4.40671315e-03,2.73349596e-01,-64.159140,1105216.60
4.290000,0.00,4.93558216e-03,-6.38354139e-02,-66.540916,1232294.50
4.295000,0.00,3.84501441e-03,-3.55543742e-01,-46.509364,956969.42
4.300000,0.00,1.62084251e-03,-5.04821866e-01,-11.710249,403139.42
4.305000,0.00,-8.95426615e-04,-4.72004618e-01,23.603772,-222042.76
4.310000,0.00,-2.84596534e-03,-2.88974062e-01,46.535238,-708332.32
4.315000,0.00,-3.66945077e-03,-3.67380330e-02,51.008858,-916242.69
4.320000,0.00,-3.25000336e-03,1.94287819e-01,38.902406,-814158.35
4.325000,0.00,-1.87702793e-03,3.36409119e-01,16.899236,-471608.83
4.330000,0.00,-8.50695727e-05,3.60336568e-01,-6.986213,-21821.99
4.335000,0.00,1.54158452e-03,2.74287265e-01,-26.127953,386937.78
4.340000,0.00,2.53294320e-03,1.13945293e-01,-36.047664,634941.88
4.345000,0.00,2.64547252e-03,-6.75831084e-02,-34.436991,661463.34
4.350000,0.00,1.91826740e-03,-2.12855011e-01,-22.015316,478256.84
4.355000,0.00,6.53058014e-04,-2.77463917e-01,-3.265454,162117.84
4.360000,0.00,-6.94861857e-04,-2.46383779e-01,14.968591,-173598.85
4.365000,0.00,-1.68185642e-03,-1.38801451e-01,26.421711,-419403.54
4.370000,0.00,-2.02803582e-03,1.48942897e-03,27.838943,-506223.87
4.375000,0.00,-1.69611536e-03,1.24744235e-01,20.094544,-424274.59
4.380000,0.00,-8.71958845e-04,1.94000840e-01,7.110259,-218850.71
4.385000,0.00,1.29277118e-04,1.95259166e-01,-6.276259,31828.75
4.390000,0.00,9.80565307e-04,1.36997925e-01,-16.133648,245453.82
4.395000,0.00,1.43984512e-03,4.33426955e-02,-20.164966,360613.63
4.400000,0.00,1.40748063e-03,-5.42788944e-02,-17.780793,352153.15
4.405000,0.00,9.40817258e-04,-1.25976236e-01,-10.153576,234899.65
4.410000,0.00,2.25319833e-04,-1.51653961e-01,0.046674,55838.25
4.415000,0.00,-4.90675874e-04,-1.26891054e-01,9.396608,-122820.97
4.420000,0.00,-9.79373789e-04,-6.40069495e-02,14.856531,-244553.58
4.425000,0.00,-1.10725787e-03,1.28859187e-02,14.911008,-276453.22
4.430000,0.00,-8.71798735e-04,7.72706752e-02,10.132088,-217896.51
4.435000,0.00,-3.88167668e-04,1.09938455e-01,2.706492,-97295.08
4.440000,0.00,1.63334419e-04,1.04496277e-01,-4.638752,40582.44
4.445000,0.00,6.03445302e-04,6.73421085e-02,-9.658418,150862.71
4.450000,0.00,8.08947222e-04,1.36023992e-02,-11.165558,202446.40
4.455000,0.00,7.42195807e-04,-3.85919970e-02,-9.135885,185722.62
4.460000,0.00,4.52044268e-04,-7.36015634e-02,-4.533874,112977.90
4.465000,0.00,5.04347260e-05,-8.23586421e-02,1.043474,12436.30
4.470000,0.00,-3.26686422e-04,-6.44933719e-02,5.803706,-81783.92
4.475000,0.00,-5.63165625e-04,-2.80142316e-02,8.289520,-140740.56
4.480000,0.00,-5.98073910e-04,1.36992929e-02,7.877881,-149384.78
4.485000,0.00,-4.40887417e-04,4.67350670e-02,4.979180,-110153.62
4.490000,0.00,-1.61692922e-04,6.14357040e-02,0.807221,-40477.51
4.495000,0.00,1.38141414e-04,5.51827891e-02,-3.141595,34433.28
4.500000,0.00,3.62278232e-04,3.23750752e-02,-5.644005,90530.72
4.505000,0.00,4.49291759e-04,2.04420735e-03,-6.110291,112376.38
4.510000,0.00,3.87296489e-04,-2.56133182e-02,-4.651620,96900.18
4.515000,0.00,2.11465862e-04,-4.24297207e-02,-1.927369,52884.00
4.520000,0.00,-1.19392671e-05,-4.43781802e-02,1.114642,-3033.17
4.525000,0.00,-2.08728875e-04,-3.23204268e-02,3.518609,-52236.25
4.530000,0.00,-3.20151943e-04,-1.13487661e-02,4.593321,-80042.66
4.535000,0.00,-3.19774872e-04,1.10947615e-02,4.114700,-79902.61
4.540000,0.00,-2.18986932e-04,2.77578997e-02,2.376299,-54708.83
4.545000,0.00,-5.99106863e-05,3.39268650e-02,0.061054,-14980.84
4.550000,0.00,1.01152246e-04,2.87479780e-02,-2.023919,25253.85
4.555000,0.00,2.13324887e-04,1.51034520e-02,-3.238479,53305.96
4.560000,0.00,2.46781732e-04,-1.77231127e-03,-3.303389,61703.10
4.565000,0.00,1.99664244e-04,-1.62601474e-02,-2.336134,49943.19
4.570000,0.00,9.53358729e-05,-2.41415455e-02,-0.753824,23849.92
4.575000,0.00,-2.77188068e-05,-2.36976798e-02,0.893100,-6939.01
4.580000,0.00,-1.29318277e-04,-1.59338335e-02,2.095205,-32350.55
4.585000,0.00,-1.80043634e-04,-3.99574597e-03,2.526451,-45020.46
4.590000,0.00,-1.69231776e-04,7.98195146e-03,2.125150,-42298.25
4.595000,0.00,-1.06517080e-04,1.62373282e-02,1.094642,-26613.41
4.600000,0.00,-1.69045180e-05,1.85386700e-02,-0.177755,-4221.21
4.605000,0.00,6.86368774e-05,1.47680214e-02,-1.261754,17150.14
4.610000,0.00,1.23641386e-04,6.75629650e-03,-1.831806,30898.83
4.615000,0.00,1.34096700e-04,-2.51576677e-03,-1.764065,33522.21
4.620000,0.00,1.01510349e-04,-1.00037253e-02,-1.152168,25385.54
4.625000,0.00,4.06845738e-05,-1.35674745e-02,-0.248775,10179.34
4.630000,0.00,-2.64045198e-05,-1.25269905e-02,0.634152,-6601.02
4.635000,0.00,-7.82081685e-05,-7.69725868e-03,1.227170,-19558.77
4.640000,0.00,-1.00196138e-04,-9.72193162e-04,1.378033,-25054.63
4.645000,0.00,-8.85999156e-05,5.36324921e-03,1.084394,-22148.98
4.650000,0.00,-5.04964540e-05,9.37095974e-03,0.481108,-12618.67
4.655000,0.00,-5.38748934e-07,1.00297250e-02,-0.212258,-131.04
4.660000,0.00,4.43837763e-05,7.47304151e-03,-0.767852,11094.43
4.665000,0.00,7.06965480e-05,2.83783053e-03,-1.023770,17669.85
4.670000,0.00,7.20969473e-05,-2.19856837e-03,-0.930512,18021.97
4.675000,0.00,5.07836238e-05,-6.01108875e-03,-0.555329,12697.61
4.680000,0.00,1.58446476e-05,-7.53746028e-03,-0.047069,3964.44
4.685000,0.00,-2.03516671e-05,-6.54818174e-03,0.421005,-5086.65
4.690000,0.00,-4.63775383e-05,-3.62157216e-03,0.708068,-11596.06
4.695000,0.00,-5.51907361e-05,1.26508873e-04,0.744708,-13800.11
4.700000,0.00,-4.58453993e-05,3.44408575e-03,0.545748,-11461.96
4.705000,0.00,-2.31475144e-05,5.34194779e-03,0.197002,-5785.36
4.710000,0.00,4.42613679e-06,5.37284785e-03,-0.177698,1108.29
4.715000,0.00,2.77421257e-05,3.71811552e-03,-0.458322,6935.71
4.720000,0.00,3.99381732e-05,1.07020038e-03,-0.566071,9983.23
4.725000,0.00,3.83515108e-05,-1.63615852e-03,-0.484741,9586.65
4.730000,0.00,2.49258360e-05,-3.54495105e-03,-0.259841,6231.54
4.735000,0.00,5.11514357e-06,-4.14211163e-03,0.022525,1279.87
4.740000,0.00,-1.42062427e-05,-3.38072056e-03,0.267650,-3550.74
4.745000,0.00,-2.70512407e-05,-1.64383961e-03,0.403059,-6763.03
4.750000,0.00,-3.00931254e-05,4.22909968e-04,0.398457,-7524.15
4.755000,0.00,-2.34145312e-05,2.14056230e-03,0.270183,-5854.16
4.760000,0.00,-1.01189284e-05,3.01033637e-03,0.071048,-2529.44
4.765000,0.00,4.95060483e-06,2.84896329e-03,-0.129653,1238.32
4.770000,0.00,1.68989506e-05,1.81341749e-03,-0.269105,4225.05
4.775000,0.00,2.23125952e-05,3.18027163e-04,-0.309864,5577.85
4.780000,0.00,2.01774221e-05,-1.12097332e-03,-0.249240,5043.85
4.785000,0.00,1.19510157e-05,-2.05821828e-03,-0.116788,2987.59
4.790000,0.00,8.48518794e-07,-2.25249127e-03,0.038324,212.41
4.795000,0.00,-9.35194836e-06,-1.72139220e-03,0.165008,-2337.62
4.800000,0.00,-1.55545387e-05,-7.08045787e-04,0.226637,-3888.57
4.805000,0.00,-1.62421403e-05,4.19653102e-04,0.210940,-4060.79
4.810000,0.00,-1.17812082e-05,1.29752258e-03,0.131073,-2945.57
4.815000,0.00,-4.10643892e-06,1.67797190e-03,0.018706,-1026.62
4.820000,0.00,4.04793799e-06,1.49440332e-03,-0.087760,1012.20
4.825000,0.00,1.00837524e-05,8.62930205e-04,-0.155737,2521.12
4.830000,0.00,1.23350682e-05,2.74551049e-05,-0.167958,3083.74
4.835000,0.00,1.04924292e-05,-7.29446018e-04,-0.126334,2622.93
4.840000,0.00,5.55994319e-06,-1.17893766e-03,-0.049475,1389.87
4.845000,0.00,-5.95198945e-07,-1.21230747e-03,0.034841,-148.75
4.850000,0.00,-5.91820983e-06,-8.62751951e-04,0.099380,-1479.42
4.855000,0.00,-8.83089344e-06,-2.80052559e-04,0.126003,-2207.65
4.860000,0.00,-8.67589561e-06,3.28863626e-04,0.110407,-2169.03
4.865000,0.00,-5.82466624e-06,7.70878449e-04,0.061960,-1456.27
4.870000,0.00,-1.45199789e-06,9.25521089e-04,-0.000733,-363.04
4.875000,0.00,2.91588842e-06,7.74731590e-04,-0.056613,729.02
4.880000,0.00,5.91453749e-06,3.97616802e-04,-0.088964,1478.71
4.885000,0.00,6.74997347e-06,-6.43615586e-05,-0.090139,1687.51
4.890000,0.00,5.38711085e-06,-4.57939146e-04,-0.063004,1346.73
4.895000,0.00,2.48195024e-06,-6.67126440e-04,-0.018982,620.43
4.900000,0.00,-8.95320280e-07,-6.45686906e-04,0.026385,-223.84
4.905000,0.00,-3.63850669e-06,-4.24449483e-04,0.058741,-909.59
4.910000,0.00,-4.95576917e-06,-9.36290149e-05,0.069310,-1238.90
4.915000,0.00,-4.58475198e-06,2.31716922e-04,0.057080,-1146.19
4.920000,0.00,-2.81895037e-06,4.50393252e-04,0.028289,-704.77
4.925000,0.00,-3.57128724e-07,5.05271927e-04,-0.006312,-89.31
4.930000,0.00,1.95798580e-06,3.96447592e-04,-0.035300,489.50
4.935000,0.00,3.41814844e-06,1.75123917e-04,-0.050217,854.56
4.940000,0.00,3.65657838e-06,-7.77526998e-05,-0.047880,914.16
4.945000,0.00,2.72668273e-06,-2.79850928e-04,-0.030822,681.66
4.950000,0.00,1.04148847e-06,-3.73289981e-04,-0.005906,260.35
4.955000,0.00,-7.92927386e-07,-3.40191902e-04,0.018255,-198.24
4.960000,0.00,-2.18712596e-06,-2.04137142e-04,0.034177,-546.77
4.965000,0.00,-2.75106787e-06,-1.84793030e-05,0.037735,-687.75
4.970000,0.00,-2.39539586e-06,1.53480987e-04,0.029111,-598.84
4.975000,0.00,-1.32788324e-06,2.59380358e-04,0.012288,-331.98
4.980000,0.00,4.28504433e-08,2.73042610e-04,-0.006609,10.70
4.985000,0.00,1.25633605e-06,1.99898196e-04,-0.021452,314.08
4.990000,0.00,1.94968705e-06,7.19370590e-05,-0.028030,487.43
4.995000,0.00,1.96072013e-06,-6.50915145e-05,-0.025158,490.19
5.000000,0.00,1.35752480e-06,-1.67408827e-04,-0.014723,339.38
5.005000,0.00,3.93047459e-07,-2.06665240e-04,-0.000777,98.26
5.010000,0.00,-5.93288847e-07,-1.77183119e-04,0.011953,-148.33
5.015000,0.00,-1.29072862e-06,-9.53722698e-05,0.019613,-322.68
5.020000,0.00,-1.51138851e-06,7.69954996e-06,0.020336,-377.84
5.025000,0.00,-1.23621036e-06,9.75584765e-05,0.014620,-309.05
5.030000,0.00,-6.03260560e-07,1.47476947e-04,0.004930,-150.82
5.035000,0.00,1.51955213e-07,1.46032181e-04,-0.005284,37.98
5.040000,0.00,7.80418340e-07,9.90716457e-05,-0.012773,195.10
5.045000,0.00,1.09891004e-06,2.60617125e-05,-0.015481,274.73
5.050000,0.00,1.04037546e-06,-4.74360130e-05,-0.013065,260.10
5.055000,0.00,6.62667003e-07,-9.83943114e-05,-0.006819,165.67
5.060000,0.00,1.17345331e-07,-1.13246332e-04,0.000905,29.33
5.065000,0.00,-4.07512881e-07,-9.11311557e-05,0.007537,-101.88
5.070000,0.00,-7.49926165e-07,-4.28343576e-05,0.011117,-187.48
5.075000,0.00,-8.21924447e-07,1.37988377e-05,0.010846,-205.48
5.080000,0.00,-6.29324028e-07,6.01814409e-05,0.007211,-157.33
5.085000,0.00,-2.60097708e-07,8.28785819e-05,0.001700,-65.02
5.090000,0.00,1.51752717e-07,7.72739915e-05,-0.003764,37.94
5.095000,0.00,4.72948586e-07,4.80903666e-05,-0.007477,118.24
5.100000,0.00,6.12552709e-07,6.93000198e-06,-0.008462,153.14
5.105000,0.00,5.45962874e-07,-3.20787017e-05,-0.006698,136.49
5.110000,0.00,3.15633450e-07,-5.69648159e-05,-0.003025,78.91
5.115000,0.00,1.07582891e-08,-6.14293805e-05,0.001209,2.69
5.120000,0.00,-2.65516959e-07,-4.62177754e-05,0.004621,-66.38
5.125000,0.00,-4.29800677e-07,-1.81481326e-05,0.006230,-107.45
5.130000,0.00,-4.42456588e-07,1.26552267e-05,0.005723,-110.61
5.135000,0.00,-3.15416893e-07,3.62727108e-05,0.003479,-78.85
5.140000,0.00,-1.03053286e-07,4.60704988e-05,0.000382,-25.76
5.145000,0.00,1.19273162e-07,4.04324346e-05,-0.002510,29.82
5.150000,0.00,2.80985295e-07,2.27404909e-05,-0.004313,70.25
5.155000,0.00,3.37866177e-07,-2.07515919e-07,-0.004579,84.47
5.160000,0.00,2.83123796e-07,-2.06833767e-05,-0.003384,70.78
5.165000,0.00,1.45586036e-07,-3.25435200e-05,-0.001257,36.40
5.170000,0.00,-2.30541946e-08,-3.29834335e-05,0.001040,-5.76
5.175000,0.00,-1.66801867e-07,-2.30634671e-05,0.002771,-41.70
5.180000,0.00,-2.43317601e-07,-6.97161364e-06,0.003454,-60.83
5.185000,0.00,-2.35722826e-07,9.61349559e-06,0.002986,-58.93
5.190000,0.00,-1.55209030e-07,2.14538927e-05,0.001632,-38.80
5.195000,0.00,-3.45980336e-08,2.53439200e-05,-0.000090,-8.65
5.200000,0.00,8.41878600e-08,2.09001535e-05,-0.001603,21.05
5.205000,0.00,1.64190988e-07,1.03859716e-05,-0.002456,41.05
5.210000,0.00,1.84457783e-07,-2.27374776e-06,-0.002452,46.11
5.215000,0.00,1.44914651e-07,-1.28946917e-05,-0.001681,36.23
5.220000,0.00,6.42005889e-08,-1.83692368e-05,-0.000466,16.05
5.225000,0.00,-2.81256711e-08,-1.75253183e-05,0.000768,-7.03
5.230000,0.00,-1.01975006e-07,-1.12896312e-05,0.001632,-25.49
5.235000,0.00,-1.36191965e-07,-2.17750487e-06,0.001895,-34.05
5.240000,0.00,-1.24232302e-07,6.66016999e-06,0.001538,-31.06
5.245000,0.00,-7.46771033e-08,1.24886300e-05,0.000738,-18.67
5.250000,0.00,-6.96429756e-09,1.38006558e-05,-0.000210,-1.74
5.255000,0.00,5.58272934e-08,1.06593089e-05,-0.000992,13.96
5.260000,0.00,9.45768304e-08,4.51379207e-06,-0.001383,23.64
5.265000,0.00,9.96867219e-08,-2.39899115e-06,-0.001299,24.92
5.270000,0.00,7.30861788e-08,-7.83666618e-06,-0.000819,18.27
5.275000,3083047.31,6.45541083e-03,9.58618200e+00,8949.260142,995084.36
5.280000,8279380.53,1.95752344e-01,6.28234965e+01,5199.839219,34263689.95
5.285000,7206809.56,5.03347764e-01,5.45618368e+01,-3386.790040,101622296.25
5.290000,8858009.26,7.33469831e-01,4.12534887e+01,758.912503,160457654.14
5.295000,10286472.72,9.47442943e-01,4.09066704e+01,-1785.914166,212142573.89
5.300000,11085341.85,1.13056959e+00,3.17063202e+01,-3217.567542,255653339.94
5.305000,10914766.47,1.22685208e+00,5.37978883e+00,-5504.651463,280800930.68
5.310000,8835576.74,1.19373731e+00,-1.42487132e+01,-2363.242439,277933044.46
5.315000,8399448.03,1.07594442e+00,-3.66874975e+01,-6324.976485,245251747.50
5.320000,7877987.14,8.20571789e-01,-6.08801312e+01,-1676.611300,184191800.61
5.325000,7570397.64,5.32275683e-01,-4.83172059e+01,5074.913255,117618450.28
5.330000,9857580.55,3.73106265e-01,-8.31666742e+00,11576.925964,76285914.84
5.335000,12774071.14,4.71004306e-01,4.36913727e+01,7037.511647,88270001.25
5.340000,12509942.81,7.37425917e-01,5.54539309e+01,-1393.036161,146841850.34
5.345000,9466589.93,9.76908016e-01,3.54478490e+01,-5706.442167,212862178.91
5.350000,8306514.10,1.08984019e+00,1.04139193e+01,-4891.972371,251285258.70
5.355000,7356402.46,1.08353467e+00,-1.15208340e+01,-3435.776535,256986637.56
5.360000,5728898.44,9.84413445e-01,-3.01346647e+01,-5519.780882,235424571.63
5.365000,3417732.18,7.66849868e-01,-5.49613689e+01,-3920.301063,183839487.96
5.370000,2040485.83,4.44522810e-01,-7.37395866e+01,-3735.113197,102263277.55
5.375000,1007077.16,3.29710038e-02,-8.74347715e+01,209.165099,1576545.61
5.380000,594034.32,-3.62741493e-01,-6.33218238e+01,8763.920556,-89756210.17
5.385000,350396.96,-5.55026299e-01,-1.18615648e+01,10977.897868,-134446193.60
5.390000,0.00,-4.89844664e-01,3.39655998e+01,6466.879295,-121095398.13
5.395000,0.00,-2.67099032e-01,5.03129197e+01,864.367368,-69235516.31
5.400000,0.00,-1.56167526e-02,4.83131870e+01,-1575.291231,-6129092.33
5.405000,0.00,1.96501126e-01,3.46016493e+01,-3859.068666,48234596.33
5.410000,0.00,3.16547156e-01,1.33804474e+01,-3943.856197,80498680.11
5.415000,0.00,3.38947011e-01,-3.95605279e+00,-3369.713614,87023800.08
5.420000,0.00,2.77323337e-01,-2.03211677e+01,-2980.136739,69893477.69
5.425000,0.00,1.40738525e-01,-3.38042269e+01,-2247.026981,33386691.69
5.430000,0.00,-4.67477621e-02,-3.86998850e+01,667.039152,-13299001.22
5.435000,0.00,-2.16624818e-01,-2.63995427e+01,3973.784156,-53784194.02
5.440000,0.00,-2.93613809e-01,-4.03126393e+00,4514.183220,-72269915.50
5.445000,0.00,-2.59567945e-01,1.69338914e+01,3590.371672,-63985844.75
5.450000,0.00,-1.39508564e-01,2.89798808e+01,1135.874072,-35018532.58
5.455000,0.00,9.52867190e-03,2.86786746e+01,-1199.466215,1446111.10
5.460000,0.00,1.30452287e-01,1.85251868e+01,-2593.279175,31820840.91
5.465000,0.00,1.89421073e-01,5.15907907e+00,-2490.832786,47672679.68
5.470000,0.00,1.87167300e-01,-5.54783300e+00,-1901.895662,47709035.74
5.475000,0.00,1.36888436e-01,-1.42006253e+01,-1446.754753,34550176.66
5.480000,0.00,5.14126685e-02,-1.92068924e+01,-502.656011,12469728.96
5.485000,0.00,-4.58014881e-02,-1.85898422e+01,780.823286,-12002050.68
5.490000,0.00,-1.23929783e-01,-1.17342601e+01,2233.635242,-31175865.56
5.495000,2400118.07,-1.29785113e-01,1.34592388e+01,6498.056824,-34479471.45
5.500000,4455378.08,1.37907764e-02,4.24327961e+01,4674.544403,-5375535.12
5.505000,5689481.18,2.68769430e-01,5.60299270e+01,589.983390,51780153.34
5.510000,5020574.11,5.35760274e-01,4.44241802e+01,-5687.023416,116229318.38
5.515000,5031976.75,6.96959739e-01,2.16764000e+01,-3813.316826,160300098.86
5.520000,5058871.42,7.56717216e-01,2.12887619e+00,-3964.105224,177899949.85
5.525000,5101618.65,7.24207288e-01,-1.32095560e+01,-1945.786796,171779816.27
5.530000,4731538.96,6.39751561e-01,-2.07768134e+01,-2664.745967,149343396.49
5.535000,2736403.52,4.82749465e-01,-4.30089352e+01,-4020.110150,110042823.89
5.540000,1582551.53,2.29366244e-01,-5.63616794e+01,-1414.235830,50206612.50
5.545000,915241.24,-5.17707976e-02,-5.17132995e+01,3588.413216,-14418605.43
5.550000,529313.90,-2.48037804e-01,-2.42477491e+01,6543.299744,-59751834.88
5.555000,306119.52,-2.91781556e-01,5.09493150e+00,4844.825792,-71466075.56
